-6.185364532470703125e+01,9.420025825500488281e+00,-1.204394340515136719e+01,-5.343174457550048828e+00,6.590967559814453125e+01
2.014591217041015625e+01,1.011393451690673828e+01,4.796209931373596191e-01,-4.603480529785156250e+01,-1.658714103698730469e+01
8.067430114746093750e+01,-3.499433040618896484e+00,2.249822425842285156e+01,6.293333435058593750e+01,-4.181828308105468750e+01
2.152009887695312500e+02,9.209381103515625000e+00,-1.203340339660644531e+01,6.490748405456542969e+00,-2.763395500183105469e+01
1.035145492553710938e+02,3.674590301513671875e+01,-2.669651031494140625e+01,2.516537857055664062e+01,3.218859100341796875e+01
1.732238159179687500e+02,1.437637329101562500e+01,-4.237258911132812500e+01,-2.460229873657226562e+01,7.792891979217529297e+00
2.366646194458007812e+01,1.151545715332031250e+01,1.080698108673095703e+01,5.871076965332031250e+01,-1.283467483520507812e+01
1.089002838134765625e+02,5.436507225036621094e+00,-2.632196617126464844e+01,2.738130569458007812e+01,5.769390869140625000e+01
1.793030929565429688e+01,1.423018074035644531e+01,1.459079831838607788e-01,-6.767496585845947266e+00,5.992641067504882812e+01
1.215798645019531250e+02,2.256330108642578125e+01,-2.218483352661132812e+01,-4.365417480468750000e+01,-1.406995296478271484e+01
2.180737304687500000e+02,-1.015298843383789062e+01,3.233944320678710938e+01,9.046952819824218750e+01,-4.702102279663085938e+01
1.555610046386718750e+02,1.370542526245117188e+01,-1.392008686065673828e+01,1.295937156677246094e+01,-4.024560928344726562e+01
1.528889617919921875e+02,2.070188522338867188e+01,-2.851758003234863281e+01,-4.194403648376464844e+00,2.659843635559082031e+01
1.803655853271484375e+02,1.579225635528564453e+01,-1.481803321838378906e+01,3.395526123046875000e+01,2.035523223876953125e+01
2.054324188232421875e+02,1.487580108642578125e+01,-3.884662628173828125e+01,-8.038500785827636719e+00,-6.929555416107177734e+00
1.338523559570312500e+02,1.317829895019531250e+01,-1.732322883605957031e+01,-2.499260139465332031e+01,-1.464420509338378906e+01
1.372454223632812500e+02,1.558419418334960938e+01,-2.899102401733398438e+01,1.542574977874755859e+01,4.322888851165771484e+00
1.700148925781250000e+02,5.063043212890625000e+01,-3.373926162719726562e+01,1.586169958114624023e+00,1.406542968750000000e+02
1.294859161376953125e+02,-2.613739013671875000e+00,4.728641033172607422e+00,-2.802805709838867188e+01,-4.600899124145507812e+01
2.288613586425781250e+02,1.550338649749755859e+01,-9.312357902526855469e+00,4.922455215454101562e+01,-1.362545490264892578e+00
2.498433227539062500e+02,9.700694084167480469e+00,-2.515831756591796875e+01,-2.666983032226562500e+01,-7.584861755371093750e+00
1.274726409912109375e+02,-6.463003158569335938e+00,1.072302341461181641e+00,-2.536771965026855469e+01,-2.974157333374023438e+01
2.173005676269531250e+02,3.027537155151367188e+01,-3.691270828247070312e+01,-6.712957382202148438e+00,3.026679611206054688e+01
1.549978790283203125e+02,2.724804878234863281e+01,-3.160860443115234375e+01,-1.765960884094238281e+01,-1.261654496192932129e+00
1.789853668212890625e+02,1.523995780944824219e+01,-2.505041313171386719e+01,-2.261198043823242188e+00,-2.461851501464843750e+01
3.238244323730468750e+02,2.495455551147460938e+01,-5.437143325805664062e+01,6.148117065429687500e+00,3.700105285644531250e+01
1.319360961914062500e+02,1.590779495239257812e+01,-3.064657020568847656e+01,-4.615102386474609375e+01,-1.858357906341552734e+00
-9.026673126220703125e+01,-9.881183624267578125e+00,1.111926460266113281e+01,1.461557006835937500e+01,-3.954581832885742188e+01
4.563212966918945312e+01,-7.969689846038818359e+00,-9.612149238586425781e+00,6.343133449554443359e+00,-3.342611694335937500e+01
1.851615753173828125e+02,1.553027915954589844e+01,-1.129928493499755859e+01,2.048178100585937500e+01,-1.927143859863281250e+01
