1.035457317620936912e+01,2.183617166473747062e+01
4.500060571958922395e+01,4.941835657981138041e+01
1.773589240394001720e+01,-3.560142731338476096e+01
4.181022116905102592e+01,-3.598021792820991216e+00
8.054737974316104498e+01,5.343231434092635368e+01
3.547486396988086454e+01,-2.115820890665104415e+01
9.612593409773669606e+00,-3.154337136850389811e+01
2.902982308439165493e+01,-2.953610572096172504e+01
1.312013703225063388e+01,-2.262938026149278770e+01
3.415274440184035853e+01,-6.318141105425974402e+00
4.851563480908512815e+01,1.457735229576286251e+01
2.578109364741752429e+01,-1.397847856035162195e+01
3.384640544676303620e+01,-1.232778705359693561e+01
4.756002601740658520e+01,-1.169536227244194571e+01
4.230094389022873003e+01,-2.344882910412694343e+01
3.123950614882585342e+01,1.090692468204104948e+01
1.917446044740681188e+01,-1.556780132747028844e+01
6.281529176993553421e+01,-6.279600096548327848e+00
3.038186839258123584e+01,7.621879918732905601e+00
6.856266403460381298e+01,2.286146538403670903e+01
6.395864352321205359e+01,2.800419388342584170e+01
2.325404029611151557e+01,-4.351220723484949815e+00
4.823488431748132399e+01,-5.155001368298530728e+00
3.940742015130022224e+01,5.113236646996988100e-01
2.983596928626315403e+01,-4.186356348530874349e+00
5.506626337077582178e+01,-1.503780270915985895e+01
2.123915135146204847e+01,-2.128939255879441106e+01
-7.547599932233932662e+00,-3.021632669242131808e+00
1.854504230987452829e+01,5.750745929180068883e-01
3.286168386710553335e+01,-1.938883694113042466e+01
2.341495316446170705e+01,-1.263423365154746669e+01
4.913002568484721877e+01,-2.667377013667173458e+01
2.856713121222380991e+01,-3.562356980696626607e+01
4.631765061169003417e+01,9.160645292538111661e+00
6.573409440072914833e+01,4.071193877648589421e+01
9.662265449766392678e+00,-1.492628840331806295e+01
3.626485340405764646e+01,-1.659671975932548804e+01
1.450007230435345562e+01,-1.622488917769421235e+01
-3.361835628401807163e+00,-2.199594752515902130e+01
4.108684553206088452e+01,9.473078098121129997e+00
1.852912638458206374e+01,4.970707148948765308e+01
-2.048811417408589719e+01,-1.220282683454661488e+01
1.130452133819904281e+00,-2.158683050491465139e+01
9.734439873894492834e+00,-1.392584381969791707e+01
3.467429448512340806e-01,-7.203932579903657540e+00
-1.535497632567529003e+01,-3.175576037262048601e+01
2.447224480535564339e+01,-1.612615746609625944e+01
1.252677074972591420e+01,-7.205624998137295734e+00
3.804501812262817140e-01,-2.829660980181786201e+01
-2.129905531723073153e+01,1.680569765471645605e+00
-3.751106653308588079e+01,-3.537023487690329659e+01
3.245119691490565828e+01,4.734622437124286876e+01
-5.845923428610518613e+00,-1.035388509134948087e+01
-6.030521362161686483e+01,-3.934380735674972129e+01
-6.145820532477171838e+01,-2.615695534068475325e+00
-3.169505964967542511e+01,1.622126524311064344e+01
-3.699075965790977705e+01,-4.409111026058991456e+01
-1.658092962086019639e+01,-2.469405360980985620e+01
-1.689816383870408600e+01,-2.544645996892226592e+01
-2.242790416366426243e+01,-3.141903669095589535e+01
-3.611644123012257523e+01,-4.310119962419933159e+01
-2.711645565092149468e+01,-3.975910396198366215e+01
-3.565382249970239315e+01,-2.591482440901010875e+01
-1.087027850147742392e+01,-3.790528289048094024e+01
-1.705410041231482055e+01,-3.738779101030834795e+01
-1.465214791898511137e+01,-4.562500071575112059e+01
-7.386726129670122987e+00,-3.946594968480044940e+01
-3.171323699332888069e+01,7.761250749429349227e+00
-4.422341564166806194e+01,2.420669026374921629e+01
-3.512373649455251012e+01,-1.516152408369942428e+01
-1.179936400042069167e+01,-4.588026904188832589e+01
-7.818361224880506199e+01,3.327281180625259793e+01
-4.105397522236388319e+00,-2.343875919900689908e+01
3.075715707217244521e+00,-3.565366864535399571e+01
7.403011786885707934e+00,-4.193863754980683467e+01
3.849900722156111499e+01,6.127426323512943185e+01
-1.076269912477755142e+01,-4.786492963371755138e+01
3.636522308681147564e+01,2.079775749765489223e+01
1.879833723719957206e+01,2.083698056294453949e+01
-1.561022596269732077e+01,-1.845399723506247369e+01
6.555749421504848407e+00,-3.609843507584654443e+00
4.844982710644259782e+01,8.953307755179362459e+01
-2.084044939012871023e+00,1.443508170732874696e+01
1.552708819146163322e+01,3.971398122187330415e+01
-6.830747160552385289e+00,3.186751709524756748e+01
-1.380087378950150523e+01,-9.989086395842281974e+00
4.243416521209693926e+00,8.954834058997164448e+00
-4.420779344454376769e+01,-1.460499423843500466e+01
-3.448133697337932091e+01,-2.230813619680074211e+01
-2.064738237783819130e+01,-1.282753380730552273e+01
1.007684003965475661e+01,2.062902543103229291e+01
-4.704608273424610587e+01,-2.929420042923544898e+01
-1.427104366943414071e+01,2.411752840793395691e+00
-1.915098996197228232e+01,5.865071971519465244e+00
-3.102882153642245910e+01,5.046116086826952341e+01
-3.696380030400435501e+00,3.076460140744984884e+01
-1.712717903731143210e+01,-1.364837692242834954e+01
-6.603707002737758680e-01,-3.331163754180624181e+01
1.296278392366721377e+01,-3.076500005527199377e+01
3.058430570227460521e+01,-1.332965728242134240e+01
1.105664973881724222e+01,-2.836827785517256473e+01
2.027507774683071773e+01,-1.810762056219392235e+01
1.896806039595407967e+01,-3.984774145197062012e+01
1.100366078562474215e+01,-3.909554037063574583e+01
1.081988115913132908e+01,-3.226210173787085722e+01
4.376998530519353636e+01,-1.935903365346371885e+01
1.620122984220615736e+00,-7.865894836136176238e+00
2.805668319910281383e+01,6.189474424839755962e+00
-3.199779791732841883e+00,-3.358981681961380872e+01
2.708093394510392926e+01,-2.879472513047758753e+01
2.953888664967638178e+01,-2.105496532305444291e+01
2.276419668096306737e+01,-1.222003154856028218e+01
1.024498251855589004e+01,-1.381436000846608714e+01
2.663306668750471573e+01,-3.738193564334443408e+01
2.587183208409495094e+01,-1.752948002520137649e+01
1.219034779245456557e+00,-3.339660662253900369e+01
1.218201800191679673e+01,-3.149984725798807972e+01
1.444293868249130419e+01,1.663675124770653113e+01
2.821167613405602381e+01,-1.158105664486344821e+01
-1.416781941988788844e+02,3.497793560811218185e+02
-1.438247729004240796e+02,3.479650369206812002e+02
-1.371714051924821263e+02,3.479645953616297334e+02
-1.804480382004668115e+02,3.601424477942954923e+02
-1.671969744771919295e+02,3.586975872669064529e+02
8.111531055594596751e+00,7.936256497600410853e+01
-3.024606204242483187e+01,6.481348320429596299e+00
2.915098696858681393e+00,-2.917091298221798468e+01
7.681380194600212263e+00,-1.804954891408295126e+01
-3.219380358327432390e+01,-2.457491483165551216e+01
-1.063739968673101188e+01,-3.564153758443514874e+01
5.366879018552396907e+00,9.031497692135186384e+00
4.260840436847202817e+00,-2.999101054753396767e+01
-9.001736564128973939e+00,-1.784150955151757501e+01
-4.958473972316924439e+00,-1.231493440713287235e+01
2.973877527853510117e+01,6.189678618174852431e+00
3.381635127341996228e+00,7.099247241411247522e+00
